Date,Open,High,Low,Close,Adj Close,Volume
2016-08-04,25068.931641,26543.576172,24823.158203,25560.480469,25560.480469,1370485
2016-08-05,25806.253906,25806.253906,24823.158203,25068.931641,25068.931641,667216
2016-08-08,25314.705078,25560.480469,24823.158203,25560.480469,25560.480469,709511
2016-08-09,25560.480469,26052.027344,25314.705078,26052.027344,26052.027344,368323
2016-08-10,25806.253906,26543.576172,25806.253906,26297.800781,26297.800781,630740
2016-08-11,26297.800781,27526.669922,26297.800781,27526.669922,27526.669922,1500219
2016-08-12,27280.896484,27526.669922,26297.800781,26789.349609,26789.349609,673441
2016-08-15,26297.800781,27035.123047,26297.800781,26789.349609,26789.349609,336851
2016-08-16,26543.576172,27035.123047,26297.800781,26543.576172,26543.576172,1044209
2016-08-17,26543.576172,26543.576172,25560.480469,26052.027344,26052.027344,1292589
2016-08-18,26543.576172,27035.123047,26052.027344,26052.027344,26052.027344,1175509
2016-08-19,26052.027344,26789.349609,26052.027344,26297.800781,26297.800781,509753
2016-08-22,27035.123047,27035.123047,26297.800781,26297.800781,26297.800781,1356732
2016-08-23,26052.027344,26543.576172,25806.253906,26052.027344,26052.027344,1137894
2016-08-24,26297.800781,26789.349609,26297.800781,26543.576172,26543.576172,559922
2016-08-25,26543.576172,26789.349609,26297.800781,26543.576172,26543.576172,922675
2016-08-26,27526.669922,28263.992188,27280.896484,28263.992188,28263.992188,3706209
2016-08-29,29247.087891,29738.634766,28263.992188,28263.992188,28263.992188,2694243
2016-08-30,27772.445313,28018.218750,27035.123047,27280.896484,27280.896484,4172310
2016-08-31,27280.896484,27772.445313,26297.800781,26543.576172,26543.576172,5276333
2016-09-01,26789.349609,27035.123047,25314.705078,25806.253906,25806.253906,6973340
2016-09-05,25806.253906,25806.253906,24479.074219,24823.158203,24823.158203,8527878
2016-09-06,25068.931641,25314.705078,24577.384766,24823.158203,24823.158203,3751739
2016-09-07,25068.931641,25560.480469,24577.384766,24823.158203,24823.158203,3219563
2016-09-08,24823.158203,25068.931641,24577.384766,24823.158203,24823.158203,3864791
2016-09-09,25216.396484,25946.345703,25083.677734,25680.908203,25680.908203,5053892
2016-09-12,25614.550781,25614.550781,24552.806641,24851.421875,24851.421875,1701111
2016-09-13,24884.601563,24884.601563,23889.216797,23889.216797,23889.216797,3257856
2016-09-14,23590.601563,24818.242188,23590.601563,24221.011719,24221.011719,2343918
2016-09-15,24420.089844,24619.166016,23889.216797,23889.216797,23889.216797,1080893
2016-09-16,23889.216797,23955.576172,23225.628906,23225.628906,23225.628906,10948758
2016-09-19,23690.140625,24453.269531,23690.140625,24320.550781,24320.550781,2301603
2016-09-20,24353.730469,24950.960938,24088.294922,24851.421875,24851.421875,1813334
2016-09-21,24552.806641,24950.960938,24552.806641,24851.421875,24851.421875,4128848
2016-09-22,25083.677734,25415.472656,24851.421875,24884.601563,24884.601563,2400882
2016-09-23,24884.601563,24984.140625,24685.525391,24785.062500,24785.062500,1524019
2016-09-26,24785.062500,25183.216797,24585.986328,24950.960938,24950.960938,1729156
2016-09-27,24950.960938,25647.730469,24818.242188,25614.550781,25614.550781,3087887
2016-09-28,25747.267578,26012.703125,25581.371094,25879.986328,25879.986328,2712565
2016-09-29,25879.986328,25979.523438,25216.396484,25415.472656,25415.472656,2635967
2016-09-30,25415.472656,25747.267578,25216.396484,25415.472656,25415.472656,2114047
2016-10-03,25415.472656,25614.550781,25017.320313,25150.037109,25150.037109,1949382
2016-10-04,25150.037109,25614.550781,25083.677734,25150.037109,25150.037109,2491268
2016-10-05,25548.191406,25614.550781,25315.935547,25349.115234,25349.115234,1403984
2016-10-06,25349.115234,25647.730469,25349.115234,25448.652344,25448.652344,1767794
2016-10-07,25515.011719,25647.730469,25083.677734,25183.216797,25183.216797,1984479
2016-10-10,25183.216797,25349.115234,24552.806641,24884.601563,24884.601563,1528911
2016-10-11,25017.320313,25083.677734,24287.371094,25083.677734,25083.677734,3120830
2016-10-12,25083.677734,25183.216797,24851.421875,24950.960938,24950.960938,802619
2016-10-13,25017.320313,25017.320313,24619.166016,24751.884766,24751.884766,885983
2016-10-14,24751.884766,25017.320313,24685.525391,24685.525391,24685.525391,1267033
2016-10-17,24685.525391,24685.525391,24154.654297,24154.654297,24154.654297,2371465
2016-10-18,24154.654297,24486.447266,23955.576172,24187.832031,24187.832031,1648548
2016-10-19,24420.089844,24685.525391,24287.371094,24353.730469,24353.730469,1446993
2016-10-20,24420.089844,24552.806641,24353.730469,24353.730469,24353.730469,889661
2016-10-21,24353.730469,24552.806641,24287.371094,24353.730469,24353.730469,1169035
2016-10-24,24420.089844,24552.806641,23955.576172,23955.576172,23955.576172,1028858
2016-10-25,23955.576172,23955.576172,23491.064453,23723.320313,23723.320313,2014181
2016-10-26,23723.320313,23756.500000,23424.705078,23424.705078,23424.705078,1045977
2016-10-27,23424.705078,24088.294922,23424.705078,24088.294922,24088.294922,1273211
2016-10-28,24088.294922,24154.654297,23822.859375,24088.294922,24088.294922,657002
2016-10-31,24088.294922,24187.832031,23889.216797,23889.216797,23889.216797,1014090
2016-11-01,23756.500000,24021.935547,23690.140625,23822.859375,23822.859375,868954
2016-11-02,23756.500000,23856.039063,23491.064453,23491.064453,23491.064453,765788
2016-11-03,23325.166016,23391.525391,23059.730469,23225.628906,23225.628906,1483823
2016-11-04,23358.345703,23358.345703,23159.269531,23225.628906,23225.628906,925014
2016-11-07,23291.986328,24088.294922,23258.808594,24055.115234,24055.115234,1635618
2016-11-08,24154.654297,24187.832031,23889.216797,24154.654297,24154.654297,1790714
2016-11-09,24088.294922,24088.294922,23225.628906,23889.216797,23889.216797,3183941
2016-11-10,24154.654297,24287.371094,24121.474609,24154.654297,24154.654297,1645821
2016-11-11,24221.011719,24420.089844,23922.396484,24055.115234,24055.115234,1354165
2016-11-14,24055.115234,24055.115234,23723.320313,23756.500000,23756.500000,1122832
2016-11-15,23723.320313,24055.115234,23723.320313,23756.500000,23756.500000,420244
2016-11-16,23756.500000,23822.859375,23623.781250,23756.500000,23756.500000,685980
2016-11-17,23756.500000,23756.500000,23457.884766,23656.960938,23656.960938,1111726
2016-11-18,23557.423828,23656.960938,23524.244141,23590.601563,23590.601563,946714
2016-11-21,23590.601563,23756.500000,23557.423828,23690.140625,23690.140625,893382
2016-11-22,23690.140625,23889.216797,23656.960938,23889.216797,23889.216797,1165283
2016-11-23,23955.576172,24187.832031,23889.216797,24088.294922,24088.294922,1414021
2016-11-24,23955.576172,24121.474609,23822.859375,23889.216797,23889.216797,953827
2016-11-25,23889.216797,23955.576172,23690.140625,23756.500000,23756.500000,1107461
2016-11-28,23690.140625,23690.140625,23457.884766,23557.423828,23557.423828,1601170
2016-11-29,23424.705078,23557.423828,23092.910156,23225.628906,23225.628906,2369084
2016-11-30,22960.193359,23358.345703,22827.474609,23358.345703,23358.345703,3531625
2016-12-01,23557.423828,23557.423828,23358.345703,23391.525391,23391.525391,1397911
2016-12-02,23358.345703,23457.884766,23291.986328,23424.705078,23424.705078,1132522
2016-12-05,23291.986328,23325.166016,23159.269531,23159.269531,23159.269531,826986
2016-12-06,23192.449219,23192.449219,22562.039063,22661.578125,22661.578125,2016788
2016-12-07,22661.578125,22827.474609,22661.578125,22827.474609,22827.474609,1174686
2016-12-08,22827.474609,23524.244141,22694.757813,23225.628906,23225.628906,1111380
2016-12-09,23092.910156,23325.166016,23092.910156,23258.808594,23258.808594,1023780
2016-12-12,22960.193359,23225.628906,22960.193359,23159.269531,23159.269531,839720
2016-12-13,23159.269531,23159.269531,22727.935547,22827.474609,22827.474609,1169141
2016-12-14,22727.935547,23126.089844,22727.935547,23092.910156,23092.910156,927862
2016-12-15,23092.910156,23424.705078,22893.833984,23225.628906,23225.628906,989376
2016-12-16,23225.628906,23291.986328,23026.550781,23291.986328,23291.986328,1913471
2016-12-19,23291.986328,23424.705078,23225.628906,23325.166016,23325.166016,1427402
2016-12-20,23424.705078,23424.705078,23126.089844,23192.449219,23192.449219,779005
2016-12-21,23159.269531,23358.345703,23026.550781,23192.449219,23192.449219,625280
2016-12-22,23291.986328,23291.986328,23126.089844,23159.269531,23159.269531,637351
2016-12-23,23192.449219,23623.781250,23126.089844,23623.781250,23623.781250,1760245
2016-12-26,23656.960938,24021.935547,23623.781250,23955.576172,23955.576172,1515891
2016-12-27,24021.935547,24154.654297,23889.216797,23889.216797,23889.216797,1238159
2016-12-28,23955.576172,23955.576172,23623.781250,23623.781250,23623.781250,975105
2016-12-29,23822.859375,23822.859375,23491.064453,23524.244141,23524.244141,726970
2016-12-30,23524.244141,23690.140625,23491.064453,23524.244141,23524.244141,852710
2017-01-03,23623.781250,24884.601563,23623.781250,24718.705078,24718.705078,3042167
2017-01-04,24884.601563,24950.960938,24420.089844,24552.806641,24552.806641,2018928
2017-01-05,24486.447266,24751.884766,24453.269531,24652.345703,24652.345703,1288824
2017-01-06,24685.525391,25481.832031,24619.166016,25150.037109,25150.037109,3761226
2017-01-09,25349.115234,25846.806641,25282.755859,25680.908203,25680.908203,3585815
2017-01-10,25481.832031,25647.730469,25448.652344,25481.832031,25481.832031,2018627
2017-01-11,25481.832031,25714.087891,25382.292969,25515.011719,25515.011719,2257750
2017-01-12,25481.832031,25548.191406,25083.677734,25150.037109,25150.037109,2807564
2017-01-13,24950.960938,25415.472656,24851.421875,24851.421875,24851.421875,1755091
2017-01-16,24884.601563,25083.677734,24585.986328,24785.062500,24785.062500,967344
2017-01-17,24884.601563,25979.523438,24884.601563,25846.806641,25846.806641,3526277
2017-01-18,25714.087891,25979.523438,25415.472656,25415.472656,25415.472656,1723142
2017-01-19,25481.832031,25548.191406,25216.396484,25216.396484,25216.396484,785184
2017-01-20,25349.115234,25548.191406,25216.396484,25216.396484,25216.396484,1369716
2017-01-23,25448.652344,25448.652344,25183.216797,25282.755859,25282.755859,1081827
2017-01-24,25249.576172,25614.550781,25216.396484,25614.550781,25614.550781,1354798
2017-01-25,25813.626953,26079.062500,25481.832031,26079.062500,26079.062500,2038278
2017-01-26,null,null,null,null,null,null
2017-02-03,26211.781250,26211.781250,25680.908203,25680.908203,25680.908203,2406668
2017-02-06,25680.908203,25813.626953,25481.832031,25680.908203,25680.908203,1942315
2017-02-07,25747.267578,26045.882813,25714.087891,26045.882813,26045.882813,2301407
2017-02-08,26145.421875,26410.857422,25946.345703,26377.677734,26377.677734,2701580
2017-02-09,26444.037109,26477.216797,26211.781250,26344.498047,26344.498047,1813651
2017-02-10,26311.318359,26311.318359,26079.062500,26079.062500,26079.062500,2944636
2017-02-13,26079.062500,26079.062500,25680.908203,25780.447266,25780.447266,2245861
2017-02-14,25780.447266,25946.345703,25548.191406,25680.908203,25680.908203,1997484
2017-02-15,25780.447266,26079.062500,25614.550781,25879.986328,25879.986328,2139605
2017-02-16,26012.703125,26244.960938,25548.191406,25614.550781,25614.550781,2049068
2017-02-17,25680.908203,25714.087891,25415.472656,25415.472656,25415.472656,1839540
2017-02-20,25548.191406,25548.191406,25150.037109,25183.216797,25183.216797,1992737
2017-02-21,25216.396484,25515.011719,25183.216797,25481.832031,25481.832031,1622042
2017-02-22,25548.191406,25548.191406,25083.677734,25150.037109,25150.037109,1208713
2017-02-23,25150.037109,25349.115234,24917.781250,24950.960938,24950.960938,2341462
2017-02-24,25083.677734,25116.857422,24751.884766,24851.421875,24851.421875,1517188
2017-02-27,24685.525391,25448.652344,24685.525391,25349.115234,25349.115234,1503127
2017-02-28,25349.115234,25349.115234,24818.242188,24818.242188,24818.242188,1060565
2017-03-01,24818.242188,24950.960938,24685.525391,24685.525391,24685.525391,1216866
2017-03-02,24950.960938,25017.320313,24486.447266,24486.447266,24486.447266,2052654
2017-03-03,24685.525391,24950.960938,24486.447266,24884.601563,24884.601563,778296
2017-03-06,25216.396484,25216.396484,24751.884766,24751.884766,24751.884766,768833
2017-03-07,24884.601563,24884.601563,24619.166016,24884.601563,24884.601563,846893
2017-03-08,24751.884766,25349.115234,24751.884766,25017.320313,25017.320313,1344325
2017-03-09,25183.216797,25481.832031,25083.677734,25083.677734,25083.677734,1509923
2017-03-10,25150.037109,25349.115234,24785.062500,24884.601563,24884.601563,943263
2017-03-13,24619.166016,24818.242188,24585.986328,24585.986328,24585.986328,1334740
2017-03-14,24585.986328,24818.242188,24585.986328,24585.986328,24585.986328,757350
2017-03-15,24718.705078,24718.705078,24519.626953,24519.626953,24519.626953,939239
2017-03-16,24552.806641,24718.705078,24519.626953,24619.166016,24619.166016,866257
2017-03-17,24619.166016,24917.781250,24519.626953,24552.806641,24552.806641,4673191
2017-03-20,24818.242188,25150.037109,24818.242188,24917.781250,24917.781250,1632123
2017-03-21,25150.037109,25216.396484,24950.960938,25216.396484,25216.396484,1470049
2017-03-22,25216.396484,25448.652344,24950.960938,25017.320313,25017.320313,2997108
2017-03-23,25017.320313,25548.191406,24950.960938,25382.292969,25382.292969,2472115
2017-03-24,25548.191406,25581.371094,25050.500000,25216.396484,25216.396484,2127218
2017-03-27,25216.396484,25481.832031,25050.500000,25083.677734,25083.677734,2527315
2017-03-28,25083.677734,25249.576172,24785.062500,24818.242188,24818.242188,2938894
2017-03-29,24718.705078,24884.601563,24652.345703,24751.884766,24751.884766,2079659
2017-03-30,24751.884766,24950.960938,24685.525391,24685.525391,24685.525391,1658795
2017-03-31,24685.525391,24818.242188,24486.447266,24486.447266,24486.447266,2861392
2017-04-03,24486.447266,24585.986328,24088.294922,24154.654297,24154.654297,3362139
2017-04-04,24221.011719,24619.166016,24187.832031,24420.089844,24420.089844,2430433
2017-04-05,24420.089844,24751.884766,24420.089844,24453.269531,24453.269531,1839601
2017-04-07,24287.371094,24486.447266,24287.371094,24420.089844,24420.089844,1350774
2017-04-10,24486.447266,24619.166016,24353.730469,24353.730469,24353.730469,2220061
2017-04-11,24353.730469,24552.806641,24353.730469,24486.447266,24486.447266,1697269
2017-04-12,24552.806641,24552.806641,24320.550781,24420.089844,24420.089844,1394748
2017-04-13,24320.550781,24652.345703,24320.550781,24386.910156,24386.910156,1162209
2017-04-14,24353.730469,24386.910156,23889.216797,24121.474609,24121.474609,1550536
2017-04-17,24121.474609,24187.832031,23557.423828,23557.423828,23557.423828,1780678
2017-04-18,23557.423828,23789.679688,23491.064453,23789.679688,23789.679688,805225
2017-04-19,23756.500000,23955.576172,23690.140625,23822.859375,23822.859375,861511
2017-04-20,23822.859375,23822.859375,23491.064453,23491.064453,23491.064453,1627542
2017-04-21,23491.064453,23822.859375,23491.064453,23557.423828,23557.423828,779141
2017-04-24,23557.423828,23723.320313,23291.986328,23291.986328,23291.986328,678445
2017-04-25,23291.986328,23424.705078,23192.449219,23291.986328,23291.986328,988758
2017-04-26,23291.986328,23358.345703,23225.628906,23258.808594,23258.808594,1370213
2017-04-27,23358.345703,23424.705078,23026.550781,23126.089844,23126.089844,3451184
2017-04-28,23092.910156,23391.525391,23059.730469,23291.986328,23291.986328,2294972
2017-05-03,23291.986328,23889.216797,23258.808594,23557.423828,23557.423828,1808165
2017-05-04,23557.423828,24287.371094,23491.064453,24088.294922,24088.294922,3542476
2017-05-05,24088.294922,24088.294922,23822.859375,23955.576172,23955.576172,1181302
2017-05-08,23955.576172,24088.294922,23690.140625,23723.320313,23723.320313,1752710
2017-05-09,23723.320313,24287.371094,23656.960938,24187.832031,24187.832031,2462199
2017-05-10,24187.832031,24552.806641,24187.832031,24386.910156,24386.910156,2287256
2017-05-11,24420.089844,24552.806641,24386.910156,24420.089844,24420.089844,1832699
2017-05-12,24386.910156,24420.089844,24121.474609,24187.832031,24187.832031,1504136
2017-05-15,24154.654297,24221.011719,23988.755859,24088.294922,24088.294922,1805077
2017-05-16,23955.576172,24154.654297,23889.216797,23922.396484,23922.396484,1515137
2017-05-17,23889.216797,24121.474609,23889.216797,24021.935547,24021.935547,1884689
2017-05-18,23955.576172,24254.191406,23955.576172,24121.474609,24121.474609,1689115
2017-05-19,24154.654297,24386.910156,24088.294922,24386.910156,24386.910156,1642295
2017-05-22,24619.166016,25349.115234,24386.910156,24884.601563,24884.601563,5172339
2017-05-23,24884.601563,25017.320313,24685.525391,24685.525391,24685.525391,2113519
2017-05-24,24652.345703,25249.576172,24585.986328,25050.500000,25050.500000,2540938
2017-05-25,25083.677734,25116.857422,24619.166016,24619.166016,24619.166016,2550597
2017-05-26,24585.986328,24718.705078,24353.730469,24353.730469,24353.730469,2059812
2017-05-29,24619.166016,24818.242188,24154.654297,24154.654297,24154.654297,2557559
2017-05-30,24353.730469,24353.730469,24021.935547,24088.294922,24088.294922,2061831
2017-05-31,24353.730469,24353.730469,23756.500000,24021.935547,24021.935547,2228681
2017-06-01,24154.654297,24320.550781,24021.935547,24088.294922,24088.294922,1767447
2017-06-02,24088.294922,24221.011719,23955.576172,24088.294922,24088.294922,1640366
2017-06-05,24154.654297,24751.884766,24121.474609,24685.525391,24685.525391,3027474
2017-06-06,24751.884766,25647.730469,24685.525391,25647.730469,25647.730469,7459718
2017-06-07,25680.908203,25780.447266,25349.115234,25415.472656,25415.472656,3862328
2017-06-08,25349.115234,25415.472656,25083.677734,25150.037109,25150.037109,2764811
2017-06-09,25282.755859,25614.550781,25150.037109,25481.832031,25481.832031,2972997
2017-06-12,25481.832031,25515.011719,25183.216797,25448.652344,25448.652344,1464082
2017-06-13,25249.576172,25647.730469,25216.396484,25581.371094,25581.371094,1486280
2017-06-14,25581.371094,26145.421875,25581.371094,26012.703125,26012.703125,4247821
2017-06-15,26012.703125,26278.138672,25913.166016,26211.781250,26211.781250,4515819
2017-06-16,26444.037109,26444.037109,26045.882813,26211.781250,26211.781250,4126467
2017-06-19,26444.037109,26543.576172,26145.421875,26344.498047,26344.498047,2396285
2017-06-20,26410.857422,26410.857422,26079.062500,26211.781250,26211.781250,3434337
2017-06-21,26079.062500,26112.242188,25216.396484,25647.730469,25647.730469,3421227
2017-06-22,25680.908203,25714.087891,25282.755859,25282.755859,25282.755859,2042543
2017-06-23,25249.576172,25349.115234,25050.500000,25282.755859,25282.755859,3400822
2017-06-26,25415.472656,25614.550781,25315.935547,25548.191406,25548.191406,2251015
2017-06-27,25747.267578,25780.447266,25382.292969,25382.292969,25382.292969,2153244
2017-06-28,25382.292969,25415.472656,25116.857422,25249.576172,25249.576172,2747617
2017-06-29,25415.472656,25448.652344,25150.037109,25349.115234,25349.115234,1360901
2017-06-30,25415.472656,25614.550781,25282.755859,25548.191406,25548.191406,1287542
2017-07-03,25548.191406,25979.523438,25481.832031,25813.626953,25813.626953,2828570
2017-07-04,25879.986328,25879.986328,25548.191406,25680.908203,25680.908203,1235673
2017-07-05,25879.986328,25879.986328,25515.011719,25780.447266,25780.447266,1204298
2017-07-06,25747.267578,26211.781250,25747.267578,26112.242188,26112.242188,3584745
2017-07-07,26211.781250,26311.318359,25680.908203,25680.908203,25680.908203,1755588
2017-07-10,25813.626953,25946.345703,25216.396484,25282.755859,25282.755859,2056014
2017-07-11,25216.396484,25415.472656,24950.960938,25415.472656,25415.472656,2654381
2017-07-12,25548.191406,25548.191406,25116.857422,25216.396484,25216.396484,1958575
2017-07-13,25548.191406,25548.191406,25216.396484,25349.115234,25349.115234,704562
2017-07-14,25349.115234,25448.652344,25249.576172,25382.292969,25382.292969,582106
2017-07-17,25382.292969,25448.652344,25017.320313,25017.320313,25017.320313,2046520
2017-07-18,24950.960938,25216.396484,24917.781250,25050.500000,25050.500000,3088520
2017-07-19,25083.677734,25183.216797,24884.601563,24950.960938,24950.960938,2762219
2017-07-20,24884.601563,24950.960938,24619.166016,24851.421875,24851.421875,1636749
2017-07-21,24950.960938,25017.320313,24552.806641,24552.806641,24552.806641,1595715
2017-07-24,24552.806641,24751.884766,24320.550781,24751.884766,24751.884766,1377703
2017-07-25,24685.525391,24785.062500,24486.447266,24751.884766,24751.884766,728417
2017-07-26,24851.421875,24950.960938,24685.525391,24818.242188,24818.242188,1869303
2017-07-27,24818.242188,24917.781250,24785.062500,24785.062500,24785.062500,997302
2017-07-28,24785.062500,25083.677734,24751.884766,24884.601563,24884.601563,1878615
2017-07-31,24884.601563,25150.037109,24884.601563,25050.500000,25050.500000,1654501
2017-08-01,25216.396484,25680.908203,25216.396484,25481.832031,25481.832031,2682953
2017-08-02,25282.755859,25481.832031,25083.677734,25282.755859,25282.755859,1421481
2017-08-03,25415.472656,25481.832031,25282.755859,25415.472656,25415.472656,1359288
2017-08-04,25415.472656,25481.832031,25150.037109,25249.576172,25249.576172,1138685
2017-08-07,25282.755859,25382.292969,25216.396484,25249.576172,25249.576172,1214138
2017-08-08,25249.576172,25846.806641,25249.576172,25481.832031,25481.832031,2476636
2017-08-09,25481.832031,25581.371094,24884.601563,25083.677734,25083.677734,1850315
2017-08-10,24917.781250,25150.037109,24851.421875,25017.320313,25017.320313,1707968
2017-08-11,24851.421875,24917.781250,24751.884766,24851.421875,24851.421875,874244
2017-08-14,24851.421875,25083.677734,24851.421875,24984.140625,24984.140625,699498
2017-08-15,24950.960938,25017.320313,24751.884766,24751.884766,24751.884766,703446
2017-08-16,24751.884766,24917.781250,24718.705078,24884.601563,24884.601563,585270
2017-08-17,24884.601563,24917.781250,24652.345703,24751.884766,24751.884766,785681
2017-08-18,24751.884766,25083.677734,24652.345703,24884.601563,24884.601563,1785681
2017-08-21,24884.601563,24950.960938,24751.884766,24818.242188,24818.242188,839796
2017-08-22,24884.601563,24884.601563,24486.447266,24486.447266,24486.447266,1269956
2017-08-23,24552.806641,24619.166016,24353.730469,24552.806641,24552.806641,831793
2017-08-24,24652.345703,24851.421875,24486.447266,24585.986328,24585.986328,581036
2017-08-25,24585.986328,24818.242188,24585.986328,24652.345703,24652.345703,334905
2017-08-28,24652.345703,24851.421875,24619.166016,24851.421875,24851.421875,1001567
2017-08-29,24851.421875,24884.601563,24552.806641,24552.806641,24552.806641,1041743
2017-08-30,24552.806641,24751.884766,24486.447266,24552.806641,24552.806641,1051251
2017-08-31,24486.447266,24851.421875,24453.269531,24619.166016,24619.166016,1051327
2017-09-01,24818.242188,24884.601563,24619.166016,24851.421875,24851.421875,988171
2017-09-04,null,null,null,null,null,null
2017-09-05,24818.242188,25415.472656,24652.345703,25315.935547,25315.935547,2498713
2017-09-06,25216.396484,25315.935547,25050.500000,25216.396484,25216.396484,994123
2017-09-07,25216.396484,25216.396484,25017.320313,25017.320313,25017.320313,840910
2017-09-08,25216.396484,25282.755859,24984.140625,25017.320313,25017.320313,1135099
2017-09-11,25083.677734,25813.626953,25017.320313,25017.320313,25017.320313,2800556
2017-09-12,25017.320313,25282.755859,24984.140625,25249.576172,25249.576172,2163897
2017-09-13,25481.832031,25481.832031,25150.037109,25249.576172,25249.576172,1167166
2017-09-14,25349.115234,25548.191406,25150.037109,25415.472656,25415.472656,3665051
2017-09-15,25415.472656,25481.832031,25150.037109,25216.396484,25216.396484,4368985
2017-09-18,25216.396484,25349.115234,24950.960938,24950.960938,24950.960938,4395775
2017-09-19,24851.421875,25083.677734,24751.884766,24818.242188,24818.242188,3747636
2017-09-20,24851.421875,25349.115234,24851.421875,25083.677734,25083.677734,3666272
2017-09-21,25083.677734,25315.935547,25050.500000,25116.857422,25116.857422,2022183
2017-09-22,25116.857422,25150.037109,24950.960938,24984.140625,24984.140625,1586553
2017-09-25,24984.140625,25050.500000,24851.421875,24884.601563,24884.601563,1605947
2017-09-26,24884.601563,25017.320313,24751.884766,24984.140625,24984.140625,1313823
2017-09-27,25150.037109,25216.396484,24917.781250,25017.320313,25017.320313,2075168
2017-09-28,24685.525391,24851.421875,24619.166016,24718.705078,24718.705078,2672901
2017-09-29,24718.705078,25050.500000,24685.525391,24950.960938,24950.960938,3198061
2017-10-02,25083.677734,25282.755859,24851.421875,24984.140625,24984.140625,1816047
2017-10-03,25083.677734,25150.037109,24884.601563,24950.960938,24950.960938,2135671
2017-10-04,24884.601563,25879.986328,24884.601563,25747.267578,25747.267578,7289130
2017-10-05,26012.703125,26543.576172,25680.908203,25680.908203,25680.908203,8548011
2017-10-06,25680.908203,25979.523438,25647.730469,25913.166016,25913.166016,3500612
2017-10-09,26112.242188,26311.318359,25979.523438,26145.421875,26145.421875,3768052
2017-10-10,26145.421875,26477.216797,26012.703125,26311.318359,26311.318359,4194430
2017-10-11,26410.857422,26477.216797,25913.166016,26112.242188,26112.242188,4709944
2017-10-12,26112.242188,26178.601563,25913.166016,25913.166016,25913.166016,2663514
2017-10-13,25879.986328,26145.421875,25879.986328,26112.242188,26112.242188,2688710
2017-10-16,26178.601563,26211.781250,25846.806641,25913.166016,25913.166016,2324464
2017-10-17,25913.166016,27207.164063,25879.986328,27207.164063,27207.164063,4615459
2017-10-18,27140.806641,27472.599609,26908.548828,27008.087891,27008.087891,4601233
2017-10-19,27008.087891,27140.806641,26742.652344,26875.369141,26875.369141,2233429
2017-10-20,26908.548828,27406.242188,26842.191406,27074.447266,27074.447266,3123015
2017-10-23,27107.626953,27439.421875,26410.857422,26477.216797,26477.216797,5378219
2017-10-24,26444.037109,26742.652344,26211.781250,26543.576172,26543.576172,2112842
2017-10-25,26543.576172,27074.447266,26543.576172,27041.267578,27041.267578,2087328
2017-10-26,27041.267578,27373.062500,26676.292969,26941.728516,26941.728516,2896414
2017-10-27,26941.728516,27870.753906,26842.191406,27870.753906,27870.753906,3536960
2017-10-30,28069.830078,28501.164063,27538.958984,27804.394531,27804.394531,6060538
2017-10-31,27804.394531,27937.113281,27472.599609,27472.599609,27472.599609,3303111
2017-11-01,27605.318359,27771.214844,27439.421875,27605.318359,27605.318359,3238598
2017-11-02,27605.318359,28467.984375,27273.523438,27273.523438,27273.523438,3768911
2017-11-03,27472.599609,27804.394531,27074.447266,27804.394531,27804.394531,2109511
2017-11-06,27870.753906,28467.984375,27738.037109,28202.548828,28202.548828,3748943
2017-11-07,28202.548828,28434.804688,27870.753906,28169.369141,28169.369141,2581324
2017-11-08,28169.369141,29197.933594,28003.472656,28932.496094,28932.496094,4062285
2017-11-09,29065.214844,29197.933594,28600.703125,28600.703125,28600.703125,3087752
2017-11-10,28534.343750,28965.675781,28401.625000,28600.703125,28600.703125,3296270
2017-11-13,28866.138672,28998.855469,28534.343750,28799.779297,28799.779297,3171117
2017-11-14,28866.138672,29463.369141,28766.599609,29065.214844,29065.214844,4533269
2017-11-15,29065.214844,29330.650391,28932.496094,28932.496094,28932.496094,1965145
2017-11-16,29032.035156,29761.984375,28932.496094,29662.445313,29662.445313,3130037
2017-11-17,29728.804688,29961.060547,29430.189453,29463.369141,29463.369141,3637444
2017-11-20,29463.369141,29861.521484,29430.189453,29861.521484,29861.521484,2686902
2017-11-21,30060.599609,31653.212891,29994.240234,30989.625000,30989.625000,5952882
2017-11-22,30989.625000,31918.648438,30989.625000,31852.291016,31852.291016,5147851
2017-11-23,32316.802734,32449.521484,31089.162109,31785.931641,31785.931641,4290197
2017-11-24,31520.496094,31653.212891,31188.701172,31454.136719,31454.136719,2478113
2017-11-27,31520.496094,31985.007813,31055.982422,31785.931641,31785.931641,3380040
2017-11-28,31918.648438,32117.726563,31520.496094,31985.007813,31985.007813,2580662
2017-11-29,31852.291016,32515.878906,31852.291016,32515.878906,32515.878906,2170226
2017-11-30,32383.162109,33179.468750,32184.085938,32184.085938,32184.085938,3009706
2017-12-01,32250.443359,32449.521484,31852.291016,32051.367188,32051.367188,3524106
2017-12-04,32184.085938,32781.316406,32051.367188,32781.316406,32781.316406,2923042
2017-12-05,32515.878906,33179.468750,31918.648438,31918.648438,31918.648438,2977065
2017-12-06,31852.291016,32051.367188,31255.060547,31852.291016,31852.291016,3167666
2017-12-07,31852.291016,31852.291016,30989.625000,31586.855469,31586.855469,4124673
2017-12-08,31586.855469,31586.855469,30856.906250,31221.880859,31221.880859,2537774
2017-12-11,30525.111328,31122.341797,29596.085938,29596.085938,29596.085938,2181921
